[08:37:08] [main/INFO]: ModLauncher running: args [--username, wondeerr, --version, neoforge-21.1.233, --gameDir, C:\Users\ayoub\curseforge\minecraft\Instances\Cobblemon Realms, --assetsDir, C:\Users\ayoub\curseforge\minecraft\Install\assets, --assetIndex, 17, --uuid, f4ea4be3782e48b5aa34b2a525d6d123, --accessToken, ❄❄❄❄❄❄❄❄, --clientId, 2435bc-1cbf68-4e8a66-a2c4b9-43c20d, --xuid, 2535467582266633, --userType, msa, --versionType, release, --width, 1024, --height, 768, --quickPlayPath, C:\Users\ayoub\curseforge\minecraft\Quickplay\c45c2245-3114-43c5-a7d3-6ac55a634049.json, , , , --fml.neoForgeVersion, 21.1.233, --fml.fmlVersion, 4.0.42, --fml.mcVersion, 1.21.1, --fml.neoFormVersion, 20240808.144430, --launchTarget, forgeclient]
[08:37:08] [main/INFO]: JVM identified as Eclipse Adoptium OpenJDK 64-Bit Server VM 21.0.9+10-LTS
[08:37:08] [main/INFO]: ModLauncher 11.0.5+main.901c6ea8 starting: java version 21.0.9 by Eclipse Adoptium; OS Windows 11 arch amd64 version 10.0
[08:37:13] [main/INFO]: Loading ImmediateWindowProvider fmlearlywindow
[08:37:13] [main/INFO]: Trying GL version 4.6
[08:37:13] [main/INFO]: Requested GL version 4.6 got version 4.6
[08:37:14] [main/WARN]: Stream injection failed; legacy loggers may retain blocking behavior.
[08:37:14] [main/INFO]: Launching CrashAssistantApp (CrashAssistant-neoforge-1.20.6-1.21.4-1.11.9.jar)
[08:37:14] [pool-2-thread-1/INFO]: GL info: NVIDIA GeForce RTX 5080/PCIe/SSE2 GL version 4.6.0 NVIDIA 596.36, NVIDIA Corporation
[08:37:14] [main/INFO]: Found mod file "bookshelf-neoforge-1.21.1-21.1.81.jar" [locator: {mods folder locator at C:\Users\ayoub\curseforge\minecraft\Instances\Cobblemon Realms\mods}, reader: mod manifest]
[08:37:14] [main/INFO]: Found mod file "bwncr-neoforge-1.21.1-3.20.4.jar" [locator: {mods folder locator at C:\Users\ayoub\curseforge\minecraft\Instances\Cobblemon Realms\mods}, reader: mod manifest]
[08:37:14] [main/INFO]: Found mod file "caelus-neoforge-7.0.1+1.21.1.jar" [locator: {mods folder locator at C:\Users\ayoub\curseforge\minecraft\Instances\Cobblemon Realms\mods}, reader: mod manifest]
[08:37:14] [main/INFO]: Found mod file "catalogue-neoforge-1.21.1-1.11.2.jar" [locator: {mods folder locator at C:\Users\ayoub\curseforge\minecraft\Instances\Cobblemon Realms\mods}, reader: mod manifest]
[08:37:14] [main/INFO]: Found mod file "catchindicator-neoforge-1.7.0.jar" [locator: {mods folder locator at C:\Users\ayoub\curseforge\minecraft\Instances\Cobblemon Realms\mods}, reader: mod manifest]
[08:37:14] [main/INFO]: Found mod file "catchrate-display-neoforge-2.8.22.jar" [locator: {mods folder locator at C:\Users\ayoub\curseforge\minecraft\Instances\Cobblemon Realms\mods}, reader: mod manifest]
[08:37:14] [main/INFO]: Found mod file "chat_heads-0.15.2-neoforge-1.21.jar" [locator: {mods folder locator at C:\Users\ayoub\curseforge\minecraft\Instances\Cobblemon Realms\mods}, reader: mod manifest]
[08:37:14] [main/INFO]: Found mod file "cherishedworlds-neoforge-10.1.1+1.21.1.jar" [locator: {mods folder locator at C:\Users\ayoub\curseforge\minecraft\Instances\Cobblemon Realms\mods}, reader: mod manifest]
[08:37:14] [main/INFO]: Found mod file "chipped-neoforge-1.21.1-4.0.2.jar" [locator: {mods folder locator at C:\Users\ayoub\curseforge\minecraft\Instances\Cobblemon Realms\mods}, reader: mod manifest]
[08:37:14] [main/INFO]: Found mod file "chunksending-1.21-2.9.jar" [locator: {mods folder locator at C:\Users\ayoub\curseforge\minecraft\Instances\Cobblemon Realms\mods}, reader: mod manifest]
